long 16.994047 lat 46.465493 viewpoint 0 degrees.jpeg,Cloud 96,Sky 96,Plant 95,Building 93,Tree 90,Asphalt 88,Tire 88,Road surface 87,Wheel 87,Lighting 87
long 16.9973555377778 lat 46.46406824 viewpoint 90 degrees.jpeg,Plant 95,Tree 89,Branch 88,Lighting 86,Land lot 86,Natural landscape 84,Biome 84,Urban design 83,Woody plant 82,Line 82
long 16.9973632395833 lat 46.4642791770833 viewpoint 0 degrees.jpeg,Sky 92,Nature 90,Infrastructure 89,Tree 89,Asphalt 88,Road surface 86,Natural landscape 85,Mode of transport 85,Biome 82,Screenshot 82
long 16.9973632395833 lat 46.4642791770833 viewpoint 180 degrees.jpeg,Sky 93,Plant 92,Infrastructure 89,Asphalt 89,Road surface 87,Tree 87,Mode of transport 85,Land lot 85,Thoroughfare 84,Natural landscape 83
long 16.9973632395833 lat 46.4642791770833 viewpoint 270 degrees.jpeg,Bus 96,Sky 95,Photograph 94,Plant 94,Ecoregion 93,Vehicle 91,Nature 90,Wheel 87,Tree 85,Screenshot 84
long 16.9973632395833 lat 46.4642791770833 viewpoint 90 degrees.jpeg,Plant 95,Tree 89,Branch 87,Building 85,Land lot 85,Sky 83,Biome 83,Asphalt 82,Line 82,Woody plant 81
long 16.9973668105263 lat 46.4638505578947 viewpoint 0 degrees.jpeg,Cloud 94,Ecoregion 93,Sky 91,Natural environment 89,Land lot 85,Grass 83,Biome 83,Wood 81,Tree 81,Asphalt 79
long 16.9973668105263 lat 46.4638505578947 viewpoint 180 degrees.jpeg,Property 94,Building 92,Window 91,Cloud 87,Font 82,Screenshot 82,Plant 81,Facade 79,Real estate 79,Sky 78
long 16.9973668105263 lat 46.4638505578947 viewpoint 270 degrees.jpeg,Tire 96,Plant 95,Cloud 95,Wheel 94,Property 94,Sky 93,Car 92,Infrastructure 90,Asphalt 90,Road surface 89
long 16.9973668105263 lat 46.4638505578947 viewpoint 90 degrees.jpeg,Cloud 97,Sky 95,Property 94,Photograph 94,Infrastructure 91,Road surface 90,Asphalt 90,Plant 89,Tree 86,Building 85
long 16.9973712923077 lat 46.4644587076923 viewpoint 0 degrees.jpeg,Sky 94,Plant 90,Tree 88,Road surface 88,Asphalt 88,Mode of transport 85,Screenshot 83,Thoroughfare 83,Font 82,Woody plant 81
long 16.9973712923077 lat 46.4644587076923 viewpoint 180 degrees.jpeg,Sky 94,Plant 90,Nature 90,Infrastructure 89,Asphalt 89,Tree 88,Road surface 85,Screenshot 83,Natural landscape 81,Font 81
long 16.9973712923077 lat 46.4644587076923 viewpoint 270 degrees.jpeg,Plant 91,Sky 89,Tree 89,Asphalt 88,Road surface 86,Natural landscape 85,Mode of transport 84,Land lot 84,Urban design 83,Screenshot 82
long 16.9973712923077 lat 46.4644587076923 viewpoint 90 degrees.jpeg,Plant 96,Building 91,Tree 89,Shade 84,Biome 84,Grass 80,House 77,Asphalt 76,City 76,Leisure 76
long 16.9973738717949 lat 46.4643046923077 viewpoint 0 degrees.jpeg,Sky 93,Tree 90,Road surface 90,Asphalt 88,Mode of transport 86,Thoroughfare 84,Font 84,Screenshot 83,Natural landscape 83,Plant 83
long 16.9973738717949 lat 46.4643046923077 viewpoint 180 degrees.jpeg,Sky 95,Plant 95,Photograph 94,Infrastructure 90,Tree 89,Road surface 89,Asphalt 89,Natural landscape 88,Thoroughfare 86,Mode of transport 86
long 16.9973738717949 lat 46.4643046923077 viewpoint 270 degrees.jpeg,Sky 94,Tree 90,Nature 90,Plant 89,Lighting 87,Building 85,Fence 83,Asphalt 81,Public space 81,Woody plant 81
long 16.9973738717949 lat 46.4643046923077 viewpoint 90 degrees.jpeg,Plant 95,Building 91,Tree 89,Land lot 85,Shade 85,Mode of transport 84,Motor vehicle 83,Biome 83,Grass 83,Asphalt 82
long 16.9973749888889 lat 46.4638682333333 viewpoint 0 degrees.jpeg,Cloud 94,Ecoregion 93,Sky 91,Natural environment 89,Land lot 85,Grass 83,Biome 83,Wood 81,Tree 81,Asphalt 79
long 16.9973749888889 lat 46.4638682333333 viewpoint 180 degrees.jpeg,Property 94,Building 92,Window 91,Cloud 87,Font 82,Screenshot 82,Plant 81,Facade 79,Real estate 79,Sky 78
long 16.9973749888889 lat 46.4638682333333 viewpoint 270 degrees.jpeg,Tire 96,Plant 95,Cloud 95,Wheel 94,Property 94,Sky 93,Car 92,Infrastructure 90,Asphalt 90,Road surface 89
long 16.9973749888889 lat 46.4638682333333 viewpoint 90 degrees.jpeg,Cloud 97,Sky 95,Property 94,Photograph 94,Infrastructure 91,Road surface 90,Asphalt 90,Plant 89,Tree 86,Building 85
long 16.99737555 lat 46.46503645 viewpoint 0 degrees.jpeg,Sky 96,Infrastructure 91,Asphalt 89,Plant 88,Road surface 88,Mode of transport 86,Thoroughfare 84,Tree 83,Screenshot 83,Car 82
long 16.99737555 lat 46.46503645 viewpoint 180 degrees.jpeg,Sky 96,Light 91,Product 91,Tree 90,Infrastructure 90,Tire 89,Road surface 89,Asphalt 88,Mode of transport 84,Font 84
long 16.99737555 lat 46.46503645 viewpoint 270 degrees.jpeg,Car 93,Tire 92,Vehicle 91,Motor vehicle 89,Tree 89,Asphalt 88,Wheel 85,Mode of transport 84,Automotive mirror 82,Screenshot 82
long 16.99737555 lat 46.46503645 viewpoint 90 degrees.jpeg,Plant 96,Sky 94,Ecoregion 93,Tree 90,Natural environment 89,Natural landscape 89,Land lot 85,Biome 83,Woody plant 82,Grass 81
long 16.9973824952381 lat 46.4641067428571 viewpoint 0 degrees.jpeg,Road surface 89,Infrastructure 89,Sky 89,Tree 88,Asphalt 88,Natural landscape 87,Mode of transport 86,Thoroughfare 85,Plant 85,Screenshot 83
long 16.9973824952381 lat 46.4641067428571 viewpoint 180 degrees.jpeg,Sky 92,Plant 91,Infrastructure 90,Asphalt 88,Tree 88,Road surface 88,Screenshot 83,Line 83,Thoroughfare 82,Urban design 81
long 16.9973824952381 lat 46.4641067428571 viewpoint 270 degrees.jpeg,Sky 91,Tree 85,Biome 83,Screenshot 83,Font 82,Asphalt 81,Landscape 77,Urban design 76,Software 75,Cloud 71
long 16.9973824952381 lat 46.4641067428571 viewpoint 90 degrees.jpeg,Plant 95,Tree 89,Branch 88,Lighting 86,Land lot 86,Natural landscape 84,Biome 84,Urban design 83,Woody plant 82,Line 82
long 16.9973831666667 lat 46.4647150625 viewpoint 0 degrees.jpeg,Sky 95,Plant 94,Tree 88,Road surface 88,Asphalt 88,Natural landscape 86,Mode of transport 86,Thoroughfare 83,Woody plant 82,Font 81
long 16.9973831666667 lat 46.4647150625 viewpoint 180 degrees.jpeg,Sky 94,Plant 94,Tree 89,Asphalt 88,Road surface 87,Natural landscape 86,Biome 83,Screenshot 83,Woody plant 82,Font 81
long 16.9973831666667 lat 46.4647150625 viewpoint 270 degrees.jpeg,Sky 96,Wheel 92,Car 91,Plant 90,Tree 89,Tire 88,Building 85,Biome 84,Vehicle 84,Asphalt 83
long 16.9973831666667 lat 46.4647150625 viewpoint 90 degrees.jpeg,Plant 96,Natural environment 89,Tree 88,Sky 86,Land lot 85,Biome 83,Screenshot 83,Grass 82,Woody plant 82,Terrestrial plant 80
long 16.9973832916667 lat 46.4641334166667 viewpoint 0 degrees.jpeg,Sky 91,Infrastructure 90,Road surface 89,Asphalt 89,Tree 88,Natural landscape 87,Mode of transport 86,Thoroughfare 85,Screenshot 84,Font 81
long 16.9973832916667 lat 46.4641334166667 viewpoint 180 degrees.jpeg,Sky 94,Plant 91,Infrastructure 90,Road surface 89,Asphalt 89,Tree 86,Natural landscape 85,Mode of transport 85,Thoroughfare 84,Moon 83
long 16.9973832916667 lat 46.4641334166667 viewpoint 270 degrees.jpeg,Sky 96,Bus 93,Ecoregion 93,Vehicle 90,Plant 90,Tree 86,Biome 84,Screenshot 84,Grass 81,Adaptation 79
long 16.9973832916667 lat 46.4641334166667 viewpoint 90 degrees.jpeg,Plant 94,Sky 91,Nature 90,Tree 90,Land lot 85,Building 85,Asphalt 83,Biome 83,Woody plant 81,Grass 80
long 16.997384 lat 46.4649323653846 viewpoint 0 degrees.jpeg,Sky 96,Infrastructure 89,Asphalt 88,Plant 88,Tree 88,Road surface 86,Mode of transport 84,Screenshot 82,Urban design 80,Thoroughfare 79
long 16.997384 lat 46.4649323653846 viewpoint 180 degrees.jpeg,Sky 95,Wheel 91,Tire 90,Tree 89,Infrastructure 89,Asphalt 88,Car 87,Road surface 87,Mode of transport 86,Automotive tire 84
long 16.997384 lat 46.4649323653846 viewpoint 270 degrees.jpeg,Tree 88,Lighting 87,Vehicle 86,Motor vehicle 86,Asphalt 85,Mode of transport 85,Car 84,Urban design 84,Line 82,Woody plant 82
long 16.997384 lat 46.4649323653846 viewpoint 90 degrees.jpeg,Plant 96,Ecoregion 92,Leaf 89,Tree 89,Natural landscape 88,Land lot 85,Biome 83,Woody plant 81,Font 81,Adaptation 79
long 16.9973841294118 lat 46.4638879882353 viewpoint 0 degrees.jpeg,Plant 95,Property 95,Building 94,Window 93,Land lot 86,Asphalt 85,Grass 84,Biome 84,House 83,Line 83
long 16.9973841294118 lat 46.4638879882353 viewpoint 180 degrees.jpeg,Building 97,Property 95,Sky 94,Plant 94,Window 91,Nature 90,Cloud 88,House 87,Lighting 87,Land lot 86
long 16.9973841294118 lat 46.4638879882353 viewpoint 270 degrees.jpeg,Cloud 97,Sky 95,Property 94,Plant 92,Infrastructure 91,Road surface 90,Asphalt 89,Building 88,Lighting 87,Thoroughfare 87
long 16.9973841294118 lat 46.4638879882353 viewpoint 90 degrees.jpeg,Cloud 98,Sky 96,Photograph 94,Building 91,Infrastructure 91,Road surface 89,Asphalt 88,Tree 86,Thoroughfare 86,Land lot 85
long 16.9973844264706 lat 46.4645064558824 viewpoint 0 degrees.jpeg,Sky 96,Light 91,Tree 88,Asphalt 87,Road surface 87,Mode of transport 85,Plant 85,Woody plant 82,Screenshot 82,Thoroughfare 81
long 16.9973844264706 lat 46.4645064558824 viewpoint 180 degrees.jpeg,Sky 94,Plant 91,Nature 90,Tree 89,Infrastructure 89,Asphalt 88,Road surface 84,Screenshot 84,Line 82,Thoroughfare 82
long 16.9973844264706 lat 46.4645064558824 viewpoint 270 degrees.jpeg,Plant 95,Ecoregion 92,Tree 90,Nature 90,Natural landscape 86,Land lot 86,Mode of transport 84,Asphalt 84,Biome 84,Screenshot 82
long 16.9973844264706 lat 46.4645064558824 viewpoint 90 degrees.jpeg,Plant 95,Natural environment 89,Tree 88,Land lot 86,Grass 83,Biome 82,Screenshot 82,Woody plant 81,Urban design 77,Landscape 77
long 16.9973993928571 lat 46.4652608125 viewpoint 0 degrees.jpeg,Sky 96,Infrastructure 89,Asphalt 88,Road surface 87,Window 86,Mode of transport 85,Tree 84,Plant 83,Line 82,Screenshot 81
long 16.9973993928571 lat 46.4652608125 viewpoint 180 degrees.jpeg,Sky 96,Tire 91,Light 91,Infrastructure 91,Car 90,Asphalt 88,Tree 88,Road surface 87,Mode of transport 85,Wheel 84
long 16.9973993928571 lat 46.4652608125 viewpoint 270 degrees.jpeg,Automotive parking light 98,Tire 97,Car 97,Land vehicle 96,Wheel 95,Sky 95,Automotive lighting 91,Motor vehicle 91,Automotive tail & brake light 89,Vehicle 88
long 16.9973993928571 lat 46.4652608125 viewpoint 90 degrees.jpeg,Plant 94,Sky 91,Tree 91,Nature 90,Lighting 88,Land lot 86,Grass 83,Biome 83,Line 82,Natural landscape 80
long 16.9973998076923 lat 46.4650854903846 viewpoint 0 degrees.jpeg,Sky 96,Infrastructure 91,Asphalt 89,Plant 88,Road surface 88,Mode of transport 86,Tree 83,Thoroughfare 83,Screenshot 83,Line 82
long 16.9973998076923 lat 46.4650854903846 viewpoint 180 degrees.jpeg,Sky 96,Light 91,Product 91,Tree 90,Infrastructure 90,Tire 89,Road surface 89,Asphalt 88,Mode of transport 84,Font 84
long 16.9973998076923 lat 46.4650854903846 viewpoint 270 degrees.jpeg,Car 95,Tire 92,Vehicle 91,Motor vehicle 90,Tree 89,Asphalt 88,Wheel 85,Automotive mirror 83,Sky 82,Moon 82
long 16.9973998076923 lat 46.4650854903846 viewpoint 90 degrees.jpeg,Plant 96,Sky 94,Ecoregion 93,Tree 90,Natural environment 89,Natural landscape 89,Land lot 85,Biome 83,Woody plant 82,Grass 81
long 16.99740334375 lat 46.46398765625 viewpoint 0 degrees.jpeg,Road surface 89,Sky 89,Tree 88,Asphalt 88,Natural landscape 87,Mode of transport 84,Thoroughfare 82,Screenshot 82,Plant 82,Urban design 81
long 16.9974046470588 lat 46.4643594705882 viewpoint 0 degrees.jpeg,Sky 93,Tree 90,Road surface 90,Asphalt 88,Mode of transport 86,Thoroughfare 84,Font 84,Screenshot 83,Natural landscape 83,Plant 83
long 16.9974046470588 lat 46.4643594705882 viewpoint 180 degrees.jpeg,Sky 95,Plant 95,Photograph 94,Infrastructure 90,Tree 89,Road surface 89,Asphalt 89,Natural landscape 88,Thoroughfare 86,Mode of transport 86
long 16.9974046470588 lat 46.4643594705882 viewpoint 270 degrees.jpeg,Sky 94,Tree 90,Nature 90,Plant 89,Lighting 87,Building 84,Fence 83,Asphalt 81,Screenshot 81,Woody plant 81
long 16.9974046470588 lat 46.4643594705882 viewpoint 90 degrees.jpeg,Plant 95,Building 92,Tree 89,Land lot 85,Mode of transport 85,Shade 84,Motor vehicle 84,Grass 83,Asphalt 82,Woody plant 81
long 16.9974058615385 lat 46.4646132153846 viewpoint 0 degrees.jpeg,Sky 95,Asphalt 88,Road surface 88,Tree 88,Plant 87,Mode of transport 84,Screenshot 82,Woody plant 82,Font 81,Thoroughfare 80
long 16.9974058615385 lat 46.4646132153846 viewpoint 180 degrees.jpeg,Plant 90,Sky 90,Infrastructure 89,Asphalt 88,Tree 88,Road surface 86,Mode of transport 85,Screenshot 83,Font 82,Automotive tire 80
long 16.9974058615385 lat 46.4646132153846 viewpoint 270 degrees.jpeg,Plant 94,Nature 90,Tree 89,Sky 87,Building 86,Biome 83,Screenshot 83,Urban design 83,Woody plant 82,House 81
long 16.9974058615385 lat 46.4646132153846 viewpoint 90 degrees.jpeg,Plant 95,Tree 88,Biome 83,Grass 82,Screenshot 82,Line 82,Window 80,Urban design 79,Font 79,Software 78
long 16.9974089791667 lat 46.4643822447917 viewpoint 0 degrees.jpeg,Sky 93,Tree 90,Road surface 90,Asphalt 88,Mode of transport 86,Thoroughfare 84,Font 84,Screenshot 83,Natural landscape 83,Plant 83
long 16.9974089791667 lat 46.4643822447917 viewpoint 180 degrees.jpeg,Sky 95,Plant 95,Photograph 94,Infrastructure 90,Tree 89,Road surface 89,Asphalt 89,Natural landscape 88,Thoroughfare 86,Mode of transport 86
long 16.9974089791667 lat 46.4643822447917 viewpoint 270 degrees.jpeg,Sky 94,Tree 90,Nature 90,Plant 89,Lighting 87,Building 85,Fence 83,Asphalt 81,Public space 81,Woody plant 81
long 16.9974089791667 lat 46.4643822447917 viewpoint 90 degrees.jpeg,Plant 95,Building 91,Tree 89,Land lot 85,Shade 85,Mode of transport 84,Motor vehicle 83,Biome 83,Grass 83,Asphalt 82
long 16.9974233958333 lat 46.4638418958333 viewpoint 0 degrees.jpeg,Building 95,Property 95,Plant 94,Window 91,Asphalt 85,Architecture 85,Land lot 85,House 85,Biome 84,Grass 83
long 16.9974233958333 lat 46.4638418958333 viewpoint 180 degrees.jpeg,Building 97,Property 95,Sky 94,Plant 94,Window 91,Nature 90,Cloud 88,House 87,Lighting 87,Land lot 86
long 16.9974233958333 lat 46.4638418958333 viewpoint 270 degrees.jpeg,Cloud 97,Sky 95,Property 94,Plant 91,Infrastructure 91,Road surface 90,Asphalt 89,Building 88,Lighting 87,Tree 87
long 16.9974233958333 lat 46.4638418958333 viewpoint 90 degrees.jpeg,Cloud 98,Sky 96,Photograph 94,Building 92,Infrastructure 91,Road surface 89,Asphalt 88,Tree 86,Thoroughfare 86,Land lot 85
long 16.9974267411765 lat 46.4638885529412 viewpoint 0 degrees.jpeg,Building 95,Property 95,Plant 94,Window 91,Asphalt 85,Architecture 85,Land lot 85,House 85,Biome 84,Grass 83
long 16.9974267411765 lat 46.4638885529412 viewpoint 180 degrees.jpeg,Building 97,Property 95,Sky 94,Plant 94,Window 91,Nature 90,Cloud 88,House 87,Lighting 87,Land lot 86
long 16.9974267411765 lat 46.4638885529412 viewpoint 270 degrees.jpeg,Cloud 97,Sky 95,Property 94,Plant 91,Infrastructure 91,Road surface 90,Asphalt 89,Building 88,Lighting 87,Tree 87
long 16.9974267411765 lat 46.4638885529412 viewpoint 90 degrees.jpeg,Cloud 98,Sky 96,Photograph 94,Building 91,Infrastructure 91,Road surface 89,Asphalt 88,Tree 86,Thoroughfare 86,Land lot 85
long 16.9974275333333 lat 46.4655378 viewpoint 0 degrees.jpeg,Sky 94,Plant 91,Street light 90,Infrastructure 89,Asphalt 88,Tree 87,Lighting 87,Urban design 83,Line 82,Electricity 82
long 16.9974275333333 lat 46.4655378 viewpoint 180 degrees.jpeg,Sky 96,Tree 89,Infrastructure 89,Plant 89,Asphalt 88,Mode of transport 86,Road surface 84,Screenshot 84,Line 82,Tire 81
long 16.9974275333333 lat 46.4655378 viewpoint 270 degrees.jpeg,Car 95,Sky 95,Wheel 94,Tire 93,Building 91,Street light 90,Infrastructure 90,Vehicle 89,Asphalt 88,Road surface 88
long 16.9974275333333 lat 46.4655378 viewpoint 90 degrees.jpeg,Sky 94,Street light 93,Plant 89,Window 88,Asphalt 87,Land lot 86,Slope 84,Urban design 84,Tree 82,Residential area 82
long 16.9974278545455 lat 46.4655263818182 viewpoint 0 degrees.jpeg,Sky 94,Street light 91,Plant 90,Infrastructure 89,Asphalt 88,Tree 87,Lighting 87,Urban design 83,Building 83,Line 82
long 16.9974278545455 lat 46.4655263818182 viewpoint 180 degrees.jpeg,Sky 96,Tree 89,Infrastructure 89,Plant 89,Asphalt 88,Mode of transport 86,Road surface 84,Screenshot 84,Line 82,Tire 81
long 16.9974278545455 lat 46.4655263818182 viewpoint 270 degrees.jpeg,Car 96,Sky 95,Wheel 93,Tire 92,Building 91,Street light 90,Infrastructure 89,Vehicle 89,Asphalt 88,Road surface 88
long 16.9974278545455 lat 46.4655263818182 viewpoint 90 degrees.jpeg,Sky 94,Street light 93,Plant 89,Window 88,Asphalt 87,Land lot 86,Slope 84,Urban design 84,Tree 82,Residential area 82
long 16.9974281757576 lat 46.4655149636364 viewpoint 0 degrees.jpeg,Sky 94,Infrastructure 90,Asphalt 89,Mode of transport 85,Tree 84,Road surface 84,Urban design 81,Road 80,Screenshot 80,Residential area 79
long 16.9974281757576 lat 46.4655149636364 viewpoint 180 degrees.jpeg,Sky 93,Infrastructure 89,Car 89,Asphalt 89,Tree 88,Road surface 88,Motor vehicle 87,Tire 85,Thoroughfare 84,Wheel 83
long 16.9974281757576 lat 46.4655149636364 viewpoint 270 degrees.jpeg,Tire 95,Car 94,Wheel 93,Vehicle 92,Sky 92,Street light 91,Motor vehicle 91,Infrastructure 90,Asphalt 88,Lighting 87
long 16.9974281757576 lat 46.4655149636364 viewpoint 90 degrees.jpeg,Sky 95,Plant 94,Nature 90,Building 89,Street light 88,Land lot 86,Tree 85,Urban design 83,Asphalt 83,Electricity 82
long 16.9974284969697 lat 46.4655035454545 viewpoint 0 degrees.jpeg,Sky 94,Infrastructure 90,Asphalt 89,Mode of transport 85,Tree 84,Road surface 84,Urban design 81,Road 80,Screenshot 80,Residential area 79
long 16.9974284969697 lat 46.4655035454545 viewpoint 180 degrees.jpeg,Sky 93,Infrastructure 89,Car 89,Asphalt 89,Tree 88,Road surface 88,Motor vehicle 87,Tire 85,Thoroughfare 84,Wheel 83
long 16.9974284969697 lat 46.4655035454545 viewpoint 270 degrees.jpeg,Tire 95,Car 94,Wheel 93,Vehicle 92,Sky 92,Street light 91,Motor vehicle 91,Infrastructure 90,Asphalt 88,Lighting 87
long 16.9974284969697 lat 46.4655035454545 viewpoint 90 degrees.jpeg,Sky 95,Plant 94,Nature 90,Building 89,Street light 88,Land lot 86,Tree 85,Urban design 83,Asphalt 83,Electricity 82
long 16.9974288181818 lat 46.4654921272727 viewpoint 0 degrees.jpeg,Sky 94,Infrastructure 90,Asphalt 89,Mode of transport 85,Tree 84,Road surface 84,Urban design 81,Road 80,Screenshot 80,Residential area 79
long 16.9974288181818 lat 46.4654921272727 viewpoint 180 degrees.jpeg,Sky 93,Infrastructure 89,Car 89,Asphalt 89,Tree 88,Road surface 88,Motor vehicle 87,Tire 85,Thoroughfare 84,Wheel 83
long 16.9974288181818 lat 46.4654921272727 viewpoint 270 degrees.jpeg,Tire 95,Car 94,Wheel 93,Vehicle 92,Sky 92,Street light 91,Motor vehicle 91,Infrastructure 90,Asphalt 88,Lighting 87
long 16.9974288181818 lat 46.4654921272727 viewpoint 90 degrees.jpeg,Sky 95,Plant 94,Nature 90,Building 89,Street light 86,Land lot 86,Tree 85,Urban design 83,Electricity 83,Asphalt 83
long 16.9974337142857 lat 46.4652602142857 viewpoint 0 degrees.jpeg,Sky 96,Infrastructure 89,Asphalt 88,Road surface 87,Window 86,Mode of transport 85,Tree 84,Plant 83,Line 82,Screenshot 81
long 16.9974337142857 lat 46.4652602142857 viewpoint 180 degrees.jpeg,Sky 96,Tire 91,Light 91,Infrastructure 91,Car 90,Asphalt 88,Tree 88,Road surface 87,Mode of transport 85,Wheel 84
long 16.9974337142857 lat 46.4652602142857 viewpoint 270 degrees.jpeg,Automotive parking light 98,Tire 97,Car 97,Land vehicle 96,Wheel 95,Sky 95,Automotive lighting 91,Motor vehicle 91,Automotive tail & brake light 89,Vehicle 88
long 16.9974337142857 lat 46.4652602142857 viewpoint 90 degrees.jpeg,Plant 94,Sky 91,Tree 91,Nature 90,Lighting 88,Land lot 86,Grass 83,Biome 83,Line 82,Natural landscape 80
long 16.9974387111111 lat 46.4648704 viewpoint 0 degrees.jpeg,Sky 96,Plant 93,Road surface 88,Tree 87,Asphalt 87,Screenshot 83,Font 83,Thoroughfare 82,Woody plant 81,Tar 80
long 16.9974387111111 lat 46.4648704 viewpoint 180 degrees.jpeg,Tire 95,Sky 95,Plant 91,Nature 90,Tree 90,Wheel 89,Asphalt 89,Car 88,Road surface 86,Mode of transport 85
long 16.9974387111111 lat 46.4648704 viewpoint 270 degrees.jpeg,Tree 90,Asphalt 87,Lighting 87,Mode of transport 85,Vehicle 84,Road surface 84,Biome 83,Urban design 82,Line 82,Car 82
long 16.9974387111111 lat 46.4648704 viewpoint 90 degrees.jpeg,Plant 96,Tree 89,Natural landscape 86,Land lot 85,Biome 83,Screenshot 80,Grass 78,Landscape 77,Technology 77,Font 76
long 16.9974396875 lat 46.4639108125 viewpoint 0 degrees.jpeg,Building 95,Property 95,Plant 94,Window 91,Asphalt 85,Architecture 85,Land lot 85,House 85,Biome 84,Grass 83
long 16.9974396875 lat 46.4639108125 viewpoint 180 degrees.jpeg,Building 97,Property 95,Sky 94,Plant 94,Window 91,Nature 90,Cloud 88,House 87,Lighting 87,Land lot 86
long 16.9974396875 lat 46.4639108125 viewpoint 270 degrees.jpeg,Cloud 97,Sky 95,Property 94,Plant 91,Infrastructure 91,Road surface 90,Asphalt 89,Building 88,Lighting 87,Tree 87
long 16.9974396875 lat 46.4639108125 viewpoint 90 degrees.jpeg,Cloud 98,Sky 96,Photograph 94,Building 91,Infrastructure 91,Road surface 89,Asphalt 88,Tree 86,Thoroughfare 86,Land lot 85
long 16.9974403333333 lat 46.46488025 viewpoint 0 degrees.jpeg,Sky 96,Plant 92,Road surface 89,Asphalt 87,Tree 87,Screenshot 83,Thoroughfare 82,Font 82,Woody plant 81,Tar 80
long 16.9974403333333 lat 46.46488025 viewpoint 180 degrees.jpeg,Tire 95,Sky 95,Plant 91,Wheel 90,Tree 90,Car 90,Infrastructure 89,Asphalt 89,Mode of transport 85,Road surface 85
